id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_2764,Versichertenkarte,die,-n,,B1,noun,yes,yes,no,,93,"die Versichertenkarte, -n",
b1_2765,Versicherung,die,-en,,B1,noun,yes,yes,no,,93,"die Versicherung, -en",
b1_2766,Verspätung,die,-en,,B1,noun,yes,yes,no,,93,"die Verspätung, -en",
b1_2770,Verletzung,die,-en,,B1,noun,yes,yes,no,,93,"die Verletzung, -en",
b1_2774,Verlierer,der,-,,B1,noun,yes,yes,no,,93,"der Verlierer, -",
b1_2775,Verliererin,die,-nen,,B1,noun,yes,yes,no,,93,"die Verliererin, -nen",
b1_2776,Verlust,der,-e,,B1,noun,yes,yes,no,,93,"der Verlust, -e",
b1_2779,Vermieter,der,-,,B1,noun,yes,yes,no,,93,"der Vermieter, -",
b1_2780,Vermieterin,die,-nen,,B1,noun,yes,yes,no,,93,"die Vermieterin, -nen",
b1_2781,Vermietung,die,-en,,B1,noun,yes,yes,no,,93,"die Vermietung, -en",
b1_2783,Vermittlung,die,-en,,B1,noun,yes,yes,no,,93,"die Vermittlung, -en",
b1_2793,Video,das,-s,,B1,noun,yes,yes,no,,94,"das Video, -s",
b1_2796,Viertel,das,"- (D, A)",,B1,noun,yes,yes,yes,regional_variant,94,"das Viertel, - (D, A) →CH:",regional_variant_or_reference
b1_2799,Virus,der,Viren,,B1,noun,yes,yes,no,,94,"der Virus, Viren",
b1_2800,Visitenkarte,die,-n,,B1,noun,yes,yes,no,,94,"die Visitenkarte, -n",
b1_2801,Visum,das,Visa,,B1,noun,yes,yes,no,,94,"das Visum, Visa",
b1_2802,Vitamin,das,-e,,B1,noun,yes,yes,no,,94,"das Vitamin, -e",
b1_2804,Vollzeit,die,,,B1,noun,yes,yes,no,,94,die Vollzeit,
b1_2808,Verständnis,das,,,B1,noun,yes,yes,no,,94,das Verständnis,
b1_2810,Versuch,der,-e,,B1,noun,yes,yes,no,,94,"der Versuch, -e",
b1_2812,Vertrag,der,¨-e,,B1,noun,yes,yes,no,,94,"der Vertrag, ¨-e",
b1_2814,Vertrauen,das,,,B1,noun,yes,yes,no,,94,das Vertrauen,
b1_2816,Vertreter,der,-,,B1,noun,yes,yes,no,,94,"der Vertreter, -",
b1_2817,Vertreterin,die,-nen,,B1,noun,yes,yes,no,,94,"die Vertreterin, -nen",
b1_2818,Vertretung,die,-en,,B1,noun,yes,yes,no,,94,"die Vertretung, -en",
b1_2820,Verwaltung,die,-en,,B1,noun,yes,yes,no,,94,"die Verwaltung, -en",
b1_2822,Verwandte,der,-n,,B1,noun,yes,yes,no,,94,"der Verwandte, -n",
b1_2823,Verwandte,die,-n,,B1,noun,yes,yes,no,,94,"die Verwandte, -n",
b1_2829,Vorschlag,der,¨-e,,B1,noun,yes,yes,no,,95,"der Vorschlag, ¨-e",
b1_2830,Vorschrift,die,-en,,B1,noun,yes,yes,no,,95,"die Vorschrift, -en",
b1_2831,Vorsicht,die,,,B1,noun,yes,yes,no,,95,die Vorsicht,
b1_2833,Vorstellung,die,-en,,B1,noun,yes,yes,no,,95,"die Vorstellung, -en",
b1_2834,Vorstellungsgespräch,das,,,B1,noun,yes,yes,no,,95,"das Vorstellungsgespräch,",
b1_2836,Vorteil,der,-e,,B1,noun,yes,yes,no,,95,"der Vorteil, -e",
b1_2837,Vortrag,der,¨-e,,B1,noun,yes,yes,no,,95,"der Vortrag, ¨-e",
b1_2838,Vorwahl,die,-en,,B1,noun,yes,yes,no,,95,"die Vorwahl, -en",
b1_2840,Vorwurf,der,¨-e,,B1,noun,yes,yes,no,,95,"der Vorwurf, ¨-e",
b1_2845,Voraussetzung,die,-en,,B1,noun,yes,yes,no,,95,"die Voraussetzung, -en",
b1_2848,Vorbereitung,die,-en,,B1,noun,yes,yes,no,,95,"die Vorbereitung, -en",
b1_2850,Vorfahrt,die,,,B1,noun,yes,yes,no,,95,die Vorfahrt,
b1_2857,Ware,die,-n,,B1,noun,yes,yes,no,,96,"die Ware, -n",
b1_2859,Wärme,die,,,B1,noun,yes,yes,no,,96,die Wärme,
b1_2865,Wäsche,die,,,B1,noun,yes,yes,no,,96,die Wäsche,
b1_2866,Waschmittel,das,-,,B1,noun,yes,yes,no,,96,"das Waschmittel, -",
b1_2867,Wasser,das,,,B1,noun,yes,yes,no,,96,das Wasser,
b1_2870,Wecker,der,-,,B1,noun,yes,yes,no,,96,"der Wecker, -",
b1_2874,Wagen,der,-,,B1,noun,yes,yes,no,,96,"der Wagen, -",
b1_2876,Wahl,die,-en,,B1,noun,yes,yes,no,,96,"die Wahl, -en",
b1_2879,Wahrheit,die,-en,,B1,noun,yes,yes,no,,96,"die Wahrheit, -en",
b1_2882,Wald,der,¨-er,,B1,noun,yes,yes,no,,96,"der Wald, ¨-er",
b1_2883,Wand,die,¨-e,,B1,noun,yes,yes,no,,96,"die Wand, ¨-e",
b1_2885,Wanderung,die,-en,,B1,noun,yes,yes,no,,96,"die Wanderung, -en",
b1_2892,Werbung,die,-en,,B1,noun,yes,yes,no,,97,"die Werbung, -en",
b1_2895,Werk,das,-e,,B1,noun,yes,yes,no,,97,"das Werk, -e",
b1_2896,Werkstatt,die,¨-en,,B1,noun,yes,yes,no,,97,"die Werkstatt, ¨-en",
b1_2897,Werkzeug,das,-e,,B1,noun,yes,yes,no,,97,"das Werkzeug, -e",
b1_2899,Wert,der,-e,,B1,noun,yes,yes,no,,97,"der Wert, -e",
b1_2904,Weg,der,-e,,B1,noun,yes,yes,no,,97,"der Weg, -e",
b1_2912,Wein,der,-e,,B1,noun,yes,yes,no,,97,"der Wein, -e",
b1_2917,Weiterbildung,die,-en,,B1,noun,yes,yes,no,,97,"die Weiterbildung, -en",
b1_2919,Welt,die,,,B1,noun,yes,yes,no,,97,die Welt,
b1_2922,Wind,der,-e,,B1,noun,yes,yes,no,,98,"der Wind, -e",
b1_2926,Wirkung,die,-en,,B1,noun,yes,yes,no,,98,"die Wirkung, -en",
b1_2928,Wirklichkeit,die,,,B1,noun,yes,yes,no,,98,die Wirklichkeit,
b1_2929,Wirt,der,-e,,B1,noun,yes,yes,no,,98,"der Wirt, -e",
b1_2930,Wirtin,die,-nen,,B1,noun,yes,yes,no,,98,"die Wirtin, -nen",
b1_2931,Wirtschaft,die,,,B1,noun,yes,yes,no,,98,die Wirtschaft,
b1_2933,Wissen,das,,,B1,noun,yes,yes,no,,98,das Wissen,
b1_2934,Wissenschaft,die,-en,,B1,noun,yes,yes,no,,98,"die Wissenschaft, -en",
b1_2935,Wissenschaftler,der,-,,B1,noun,yes,yes,no,,98,"der Wissenschaftler, -",
b1_2936,Wissenschaftlerin,die,-nen,,B1,noun,yes,yes,no,,98,"die Wissenschaftlerin, -nen",
b1_2937,Witz,der,-e,,B1,noun,yes,yes,no,,98,"der Witz, -e",
b1_2941,Wettbewerb,der,-e,,B1,noun,yes,yes,no,,98,"der Wettbewerb, -e",
b1_2943,Wetter,das,,,B1,noun,yes,yes,no,,98,das Wetter,
b1_2944,Wetterbericht,der,-e,,B1,noun,yes,yes,no,,98,"der Wetterbericht, -e",
b1_2945,Wettervorhersage,die,-n,,B1,noun,yes,yes,no,,98,"die Wettervorhersage, -n",
b1_2951,Wiederholung,die,-en,,B1,noun,yes,yes,no,,98,"die Wiederholung, -en",
b1_2954,Wiese,die,-n,,B1,noun,yes,yes,no,,98,"die Wiese, -n",
b1_2958,Wunsch,der,¨-e,,B1,noun,yes,yes,no,,99,"der Wunsch, ¨-e",
b1_2959,Wurst,die,¨-e,,B1,noun,yes,yes,no,,99,"die Wurst, ¨-e",
b1_2961,Zahl,die,-en,,B1,noun,yes,yes,no,,99,"die Zahl, -en",
b1_2962,Anzahl,die,-en,,B1,noun,yes,yes,no,,99,"die Anzahl, -en",
b1_2965,Zahlung,die,-en,,B1,noun,yes,yes,no,,99,"die Zahlung, -en",
b1_2967,Zahn,der,¨-e,,B1,noun,yes,yes,no,,99,"der Zahn, ¨-e",
b1_2968,Zahncreme/-pasta,die,,,B1,noun,yes,yes,yes,multiple_forms,99,die Zahncreme/-pasta,
b1_2969,Zange,die,-n,,B1,noun,yes,yes,no,,99,"die Zange, -n",
b1_2970,Zeichen,das,-,,B1,noun,yes,yes,no,,99,"das Zeichen, -",
b1_2973,Wohnsitz,der,-e,,B1,noun,yes,yes,no,,99,"der Wohnsitz, -e",
b1_2974,Wohnung,die,-en,,B1,noun,yes,yes,no,,99,"die Wohnung, -en",
b1_2975,Wohnzimmer,das,-,,B1,noun,yes,yes,no,,99,"das Wohnzimmer, -",
b1_2976,Wolke,die,-n,,B1,noun,yes,yes,no,,99,"die Wolke, -n",
b1_2978,Wolle,die,,,B1,noun,yes,yes,no,,99,die Wolle,
b1_2982,Wort,das,¨-er,,B1,noun,yes,yes,no,,99,"das Wort, ¨-er",
b1_2983,Wörterbuch,das,¨-er,,B1,noun,yes,yes,no,,99,"das Wörterbuch, ¨-er",
b1_2984,Wunde,die,-n,,B1,noun,yes,yes,no,,99,"die Wunde, -n",
b1_2985,Wunder,das,-,,B1,noun,yes,yes,no,,99,"das Wunder, -",
b1_2987,Zeugnis,das,-se,,B1,noun,yes,yes,no,,100,"das Zeugnis, -se",
b1_2989,Ziel,das,-e,,B1,noun,yes,yes,no,,100,"das Ziel, -e",
b1_2991,Zigarette,die,-n,,B1,noun,yes,yes,no,,100,"die Zigarette, -n",
b1_2992,Zimmer,das,-,,B1,noun,yes,yes,no,,100,"das Zimmer, -",
b1_2993,Zinsen (nur Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,100,die Zinsen (nur Pl.),
b1_2994,Zirkus,der,-se,,B1,noun,yes,yes,no,,100,"der Zirkus, -se",
b1_2995,Zitrone,die,-n,,B1,noun,yes,yes,no,,100,"die Zitrone, -n",
b1_2996,Zivilstand,der,,,B1,noun,yes,yes,yes,regional_variant,100,der Zivilstand (CH) →Per-,regional_variant_or_reference
b1_2999,Zoll,der,¨-e,,B1,noun,yes,yes,no,,100,"der Zoll, ¨-e",
b1_3000,Zone,die,-n,,B1,noun,yes,yes,no,,100,"die Zone, -n",
b1_3001,Zoo,der,-s,,B1,noun,yes,yes,no,,100,"der Zoo, -s",
b1_3004,Zucker,der,,,B1,noun,yes,yes,no,,100,der Zucker,
b1_3005,Verkehrszeichen,das,-,,B1,noun,yes,yes,no,,100,"das Verkehrszeichen, -",
b1_3007,Zeichnung,die,-en,,B1,noun,yes,yes,no,,100,"die Zeichnung, -en",
b1_3009,Zeile,die,-n,,B1,noun,yes,yes,no,,100,"die Zeile, -n",
b1_3010,Zeit,die,,,B1,noun,yes,yes,no,,100,die Zeit,
b1_3011,Zeitpunkt,der,-,,B1,noun,yes,yes,no,,100,"der Zeitpunkt, -",
b1_3014,Zeitschrift,die,-en,,B1,noun,yes,yes,no,,100,"die Zeitschrift, -en",
b1_3015,Zeitung,die,-en,,B1,noun,yes,yes,no,,100,"die Zeitung, -en",
b1_3016,Zelt,das,-e,,B1,noun,yes,yes,no,,100,"das Zelt, -e",
b1_3019,Zentrum,das,Zentren,,B1,noun,yes,yes,no,,100,"das Zentrum, Zentren",
b1_3021,Zertifikat,das,-e,,B1,noun,yes,yes,no,,100,"das Zertifikat, -e",
b1_3022,Zettel,der,-,,B1,noun,yes,yes,no,,100,"der Zettel, -",
b1_3023,Zeug/-zeug,das,,,B1,noun,yes,yes,yes,multiple_forms,100,das Zeug/-zeug,
b1_3024,Zeuge,der,-n,,B1,noun,yes,yes,no,,100,"der Zeuge, -n",
b1_3025,Zeugin,die,-nen,,B1,noun,yes,yes,no,,100,"die Zeugin, -nen",
b1_3026,Zünder (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression; regional_variant,101,die Zünder (A) (Pl.) →,regional_variant_or_reference
b1_3028,Zündholz,das,¨-er,,B1,noun,yes,yes,yes,regional_variant,101,"das Zündholz, ¨-er →Stre-",regional_variant_or_reference
b1_3035,Zusammenarbeit,die,,,B1,noun,yes,yes,no,,101,die Zusammenarbeit,
b1_3037,Zusammenhang,der,¨-e,,B1,noun,yes,yes,no,,101,"der Zusammenhang, ¨-e",
b1_3039,Zuschauer,der,-,,B1,noun,yes,yes,no,,101,"der Zuschauer, -",
b1_3040,Zuschauerin,die,-nen,,B1,noun,yes,yes,no,,101,"die Zuschauerin, -nen",
b1_3041,Zuschlag,der,¨-e,,B1,noun,yes,yes,no,,101,"der Zuschlag, ¨-e",
b1_3043,Zufall,der,¨-e,,B1,noun,yes,yes,no,,101,"der Zufall, ¨-e",
b1_3046,Zugang,der,¨-e,,B1,noun,yes,yes,no,,101,"der Zugang, ¨-e",
b1_3048,Zug,der,¨-e,,B1,noun,yes,yes,no,,101,"der Zug, ¨-e",
b1_3050,Zuhause,das,,,B1,noun,yes,yes,no,,101,das Zuhause,
b1_3052,Zuhörerin,die,-nen,,B1,noun,yes,yes,no,,101,"die Zuhörerin, -nen",
b1_3053,Zukunft,die,,,B1,noun,yes,yes,no,,101,die Zukunft,
b1_3059,Zweck,der,-e,,B1,noun,yes,yes,no,,102,"der Zweck, -e",
b1_3061,Zweifel,der,-,,B1,noun,yes,yes,no,,102,"der Zweifel, -",
b1_3062,Zwiebel,die,-n,,B1,noun,yes,yes,no,,102,"die Zwiebel, -n",
b1_3065,Zustand,der,¨-e,,B1,noun,yes,yes,no,,102,"der Zustand, ¨-e",
b1_3068,Zustimmung,die,-en,,B1,noun,yes,yes,no,,102,"die Zustimmung, -en",
b1_3069,Zutaten (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,102,die Zutaten (Pl.),
b1_3071,Zvieri/Znüni,der,-s,,B1,noun,yes,yes,yes,multiple_forms,102,"der Zvieri/Znüni, -s",
