id,German,Article,English,ExampleSentence,CEFR,WordType,Category,ArticleQuizEligible,Source,Notes,Priority,ReviewNote
a2_0436,helfen,,to help,Kannst du mir bitte helfen?,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0437,hell,,bright/light,Mein Zimmer ist sehr hell.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0438,Hemd,das,shirt,Er trägt ein neues Hemd.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0439,her,,here/towards here,Komm bitte mal her.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0440,herein,,come in/inside,"Herein, die Tür ist offen.",A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0441,rein,,in/inside,Komm bitte rein.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0442,heraus,,out,Komm bitte heraus.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0443,raus,,out,Bring bitte den Müll raus.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0444,herein/rein,,in/inside,Möchtest du reinkommen?,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,Combined variant; optional for v0 core.
a2_0445,Herd,der,stove,In der Küche fehlt noch der Herd.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0446,Herr,der,Mr./gentleman,"Guten Tag, Herr Sommer.",A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0447,herstellen,,to produce/manufacture,Unsere Firma stellt Möbel her.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0448,herunterladen,,to download,Ich lade die Datei herunter.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0449,herzlich,,heartfelt/warm,Herzlichen Glückwunsch!,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0450,heute,,today,Heute ist ein schöner Tag.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0451,hier,,here,Ich wohne hier.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0452,Hilfe,die,help,Ich brauche Hilfe.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0453,Himmel,der,sky,Der Himmel ist heute blau.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0454,hin,,to there,Wo gehst du hin?,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0455,hinaus,,out,Wir gehen in den Garten hinaus.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0456,hinein,,in,Wir gehen ins Haus hinein.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0457,hinten,,at the back,Bitte hinten aussteigen.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0458,hinter,,behind,Hinter dem Haus ist ein Garten.,A2,preposition,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0459,Hobby,das,hobby,Meine Hobbys sind Lesen und Schwimmen.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0460,hoch,,high/tall,Der Berg ist sehr hoch.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0461,Hochzeit,die,wedding,Zur Hochzeit kommen viele Gäste.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0462,hoffen,,to hope,"Ich hoffe, dass es dir gut geht.",A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0463,hoffentlich,,hopefully,Hoffentlich kommt der Zug pünktlich.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0464,holen,,to fetch/get,Ich hole etwas zu trinken.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0465,Homepage,die,homepage/website,Auf der Homepage gibt es Informationen.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0466,hören,,to hear/listen,Ich höre Musik.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0467,Hose,die,trousers/pants,Die Hose ist zu lang.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0468,Hotel,das,hotel,Wir schlafen in einem Hotel.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0469,Hund,der,dog,Meine Tochter hat Angst vor Hunden.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0470,Hunger,der,hunger,Ich habe Hunger.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0471,husten,,to cough,Sie hustet seit zwei Tagen.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0472,Idee,die,idea,Hast du eine gute Idee?,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0473,immer,,always,Sie kommt immer zu spät.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0474,in,,in/into,Ich wohne in Wien.,A2,preposition,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0475,Information,die,information,Ich brauche eine Information.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0476,informieren,,to inform,Ich informiere mich über die Prüfung.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0477,Insel,die,island,Wir machen Urlaub auf einer Insel.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0478,Instrument,das,instrument,Spielst du ein Instrument?,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0479,intelligent,,intelligent,Sie ist sehr intelligent.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0480,Interesse,das,interest,Ich habe viele Interessen.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0481,interessieren,,to interest,Ich interessiere mich für Musik.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0482,interessant,,interesting,Das Buch ist interessant.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0483,international,,international,Unser Deutschkurs ist international.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0484,Internet,das,internet,Du findest das im Internet.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0485,Jacke,die,jacket,Zieh deine Jacke an.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0486,Jahr,das,year,Ein Jahr hat zwölf Monate.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0487,Januar,der,January,Im Januar ist es kalt.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0488,Juli,der,July,Im Juli fahren wir weg.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0489,jung,,young,Mein Bruder ist jünger als ich.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0490,Junge,der,boy,Der Junge spielt im Garten.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0491,Kaffee,der,coffee,Zum Frühstück trinke ich Kaffee.,A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0492,Kalender,der,calendar,Ich schreibe den Termin in den Kalender.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0493,kalt,,cold,Heute ist es sehr kalt.,A2,adjective,Health,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0494,Kamera,die,camera,Sie hat eine neue Kamera.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0495,kaputt,,broken,Unsere Waschmaschine ist kaputt.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0496,Karte,die,card/ticket/menu/map,Ich bezahle mit Karte.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0497,Kartoffel,die,potato,Für Pommes braucht man Kartoffeln.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0498,Käse,der,cheese,Ich esse Brot mit Käse.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0499,Kasse,die,checkout/cash desk,Bitte zahlen Sie an der Kasse.,A2,noun,Shopping,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0500,Katze,die,cat,Meine Tochter wünscht sich eine Katze.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0501,kaufen,,to buy,Ich kaufe Brot.,A2,verb,Shopping,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0502,Kaufhaus,das,department store,Ich kaufe Kleidung im Kaufhaus.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0503,kein,,no/not any,Ich habe heute keine Zeit.,A2,determiner,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0504,Keller,der,cellar/basement,Die Waschmaschine ist im Keller.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0505,kennen,,to know,Kennst du diese Frau?,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0506,kennenlernen,,to get to know/meet,Wir haben uns in Wien kennengelernt.,A2,verb,School,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0507,Kenntnisse,die,knowledge/skills,Meine Deutschkenntnisse werden besser.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0508,Kette,die,necklace/chain,Meine Mutter bekommt eine Kette.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0509,Kind,das,child,Das Kind spielt draußen.,A2,noun,Family,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0510,Kindergarten,der,kindergarten,Meine Tochter geht in den Kindergarten.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
