id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_0980,Geburtstag,der,-e,,B1,noun,yes,yes,no,,43,"der Geburtstag, -e",
b1_0981,Gedicht,das,-e,,B1,noun,yes,yes,no,,43,"das Gedicht, -e",
b1_0982,Geduld,die,,,B1,noun,yes,yes,no,,43,die Geduld,
b1_0983,furchtbar,,,,B1,other,yes,no,no,,43,furchtbar,
b1_0984,Fuß,der,¨-e,,B1,noun,yes,yes,no,,43,"der Fuß, ¨-e",
b1_0985,Fußball,der,¨-e,,B1,noun,yes,yes,no,,43,"der Fußball, ¨-e",
b1_0986,Fußgänger,der,-,,B1,noun,yes,yes,no,,43,"der Fußgänger, -",
b1_0987,Fußgängerin,die,-nen,,B1,noun,yes,yes,no,,43,"die Fußgängerin, -nen",
b1_0988,Fußgängerzone,die,-n,,B1,noun,yes,yes,no,,43,"die Fußgängerzone, -n",
b1_0989,füttern,,,,B1,verb,yes,no,no,,43,"füttern, füttert, fütterte,",
b1_0990,Gabel,die,-n,,B1,noun,yes,yes,no,,43,"die Gabel, -n",
b1_0991,Galerie,die,-n,,B1,noun,yes,yes,no,,43,"die Galerie, -n",
b1_0992,Gang,der,¨-e,,B1,noun,yes,yes,no,,43,"der Gang, ¨-e",
b1_0993,ganz,,,,B1,other,yes,no,no,,43,ganz,
b1_0994,gar,,,,B1,other,yes,no,no,,43,gar,
b1_0995,Garage,die,-n,,B1,noun,yes,yes,no,,43,"die Garage, -n",
b1_0996,garantieren,,,,B1,verb,yes,no,no,,43,"garantieren, garantiert,",
b1_0997,Garantie,die,,,B1,noun,yes,yes,no,,43,die Garantie,
b1_0998,Garderobe,die,-n,,B1,noun,yes,yes,no,,43,"die Garderobe, -n",
b1_0999,gegenüber,,,,B1,other,yes,no,no,,44,gegenüber,
b1_1000,Gehalt,das,¨-er,,B1,noun,yes,yes,no,,44,"das Gehalt, ¨-er",
b1_1001,Geheimnis,das,-se,,B1,noun,yes,yes,no,,44,"das Geheimnis, -se",
b1_1002,geheim,,,,B1,other,yes,no,no,,44,geheim,
b1_1003,gehen,,,,B1,verb,yes,no,no,,44,"gehen, geht, ging,",
b1_1004,gehören,,,,B1,verb,yes,no,no,,44,"gehören, gehört, gehörte,",
b1_1005,Gehsteig,der,A),,B1,noun,yes,yes,yes,multi_word_expression; regional_variant,44,"der Gehsteig (D, A) →CH:",regional_variant_or_reference
b1_1006,Trottoir,,,,B1,other,yes,no,no,,44,Trottoir,
b1_1007,Geld,das,,,B1,noun,yes,yes,no,,44,das Geld,
b1_1008,Geldautomat,der,-en (D),,B1,noun,yes,yes,no,,44,"der Geldautomat, -en (D)",regional_variant_or_reference
b1_1009,Bancomat/Bankomat,,,,B1,other,yes,no,yes,multiple_forms,44,Bancomat/Bankomat,
b1_1010,Geldbörse,die,-n (A),,B1,noun,yes,yes,yes,regional_variant,44,"die Geldbörse, -n (A) →",regional_variant_or_reference
b1_1011,Brieftasche; D,,,,B1,phrase,yes,no,yes,multi_word_expression,44,"Brieftasche; D, CH: Porte-",
b1_1012,monnaie/Portmonee,,,,B1,adjective/adverb/other,yes,no,yes,multiple_forms,44,monnaie/Portmonee,
b1_1013,Gelegenheit,die,-en,,B1,noun,yes,yes,no,,44,"die Gelegenheit, -en",
b1_1014,gelingen,,,,B1,verb,yes,no,no,,44,"gelingen, gelingt, gelang,",
b1_1015,geehrt,,,,B1,other,yes,no,no,,44,geehrt,
b1_1016,geeignet,,,,B1,other,yes,no,no,,44,geeignet,
b1_1017,Gefahr,die,-en,,B1,noun,yes,yes,no,,44,"die Gefahr, -en",
b1_1018,gefährlich,,,,B1,other,yes,no,no,,44,gefährlich,
b1_1019,gefallen,,,,B1,verb,yes,no,no,,44,"gefallen, gefällt, gefiel,",
b1_1020,sich etwas gefallen lassen,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,44,"sich etwas gefallen lassen,",reflexive
b1_1021,Gefängnis,das,-se,,B1,noun,yes,yes,no,,44,"das Gefängnis, -se",
b1_1022,Gefühl,das,-e,,B1,noun,yes,yes,no,,44,"das Gefühl, -e",
b1_1023,gegen,,,,B1,other,yes,no,no,,44,gegen,
b1_1024,Gegner,der,-,,B1,noun,yes,yes,no,,44,"der Gegner, -",
b1_1025,Gegend,die,-en,,B1,noun,yes,yes,no,,44,"die Gegend, -en",
b1_1026,Gegensatz,der,¨-e,,B1,noun,yes,yes,no,,44,"der Gegensatz, ¨-e",
b1_1027,Gegenstand,der,¨-e,,B1,noun,yes,yes,no,,44,"der Gegenstand, ¨-e",
b1_1028,Gegenteil,das,-e,,B1,noun,yes,yes,no,,44,"das Gegenteil, -e",
b1_1029,Post.,der,,,B1,noun,yes,yes,no,,44,der Post.,
b1_1030,nicht höflich.,,,,B1,phrase,yes,no,yes,multi_word_expression,44,nicht höflich.,
b1_1031,Bahnhof.,,,,B1,other,yes,no,no,,44,Bahnhof.,
b1_1032,Gericht,das,-e,,B1,noun,yes,yes,no,,45,"das Gericht, -e",
b1_1033,gering,,,,B1,other,yes,no,no,,45,gering,
b1_1034,gern/gerne,,,,B1,other,yes,no,yes,multiple_forms,45,gern/gerne,
b1_1035,gesamt-/Gesamt-,,,,B1,other,yes,no,yes,multiple_forms,45,gesamt-/Gesamt-,
b1_1036,Geschäft,das,-e,,B1,noun,yes,yes,no,,45,"das Geschäft, -e",
b1_1037,geschehen,,,,B1,verb,yes,no,no,,45,"geschehen, geschieht,",
b1_1038,Geschenk,das,-e,,B1,noun,yes,yes,no,,45,"das Geschenk, -e",
b1_1039,Geschichte,die,-n,,B1,noun,yes,yes,no,,45,"die Geschichte, -n",
b1_1040,geschieden,,,,B1,adjective/adverb/other,yes,no,no,,45,geschieden,
b1_1041,Geschirr,das,,,B1,noun,yes,yes,no,,45,das Geschirr,
b1_1042,Geschlecht,das,-er,,B1,noun,yes,yes,no,,45,"das Geschlecht, -er",
b1_1043,Geschmack,der,,,B1,noun,yes,yes,no,,45,der Geschmack,
b1_1044,Geschwindigkeit,die,-en,,B1,noun,yes,yes,no,,45,"die Geschwindigkeit, -en",
b1_1045,Geschwindigkeits,die,,,B1,noun,yes,yes,no,,45,die Geschwindigkeits-,
b1_1046,beschränkung,,,,B1,adjective/adverb/other,yes,no,no,,45,"beschränkung, -en",
b1_1047,Geschwister,die,,,B1,noun,yes,yes,yes,multi_word_expression,45,die Geschwister (Pl.),
b1_1048,Gesellschaft,die,-en,,B1,noun,yes,yes,no,,45,"die Gesellschaft, -en",
b1_1049,Gesetz,das,-e,,B1,noun,yes,yes,no,,45,"das Gesetz, -e",
b1_1050,Gesicht,das,-er,,B1,noun,yes,yes,no,,45,"das Gesicht, -er",
b1_1051,gelten,,,,B1,verb,yes,no,no,,45,"gelten, gilt, galt,",
b1_1052,gemeinsam,,,,B1,other,yes,no,no,,45,gemeinsam,
b1_1053,Gemeinschaft,die,-en,,B1,noun,yes,yes,no,,45,"die Gemeinschaft, -en",
b1_1054,Gemüse,das,,,B1,noun,yes,yes,no,,45,das Gemüse,
b1_1055,gemütlich,,,,B1,other,yes,no,no,,45,gemütlich,
b1_1056,genau,,,,B1,other,yes,no,no,,45,genau,
b1_1057,genauso,,,,B1,other,yes,no,no,,45,genauso,
b1_1058,genehmigen,,,,B1,verb,yes,no,no,,45,"genehmigen, genehmigt,",
b1_1059,Generation,die,-en,,B1,noun,yes,yes,no,,45,"die Generation, -en",
b1_1060,genießen,,,,B1,verb,yes,no,no,,45,"genießen, genießt, genoss,",
b1_1061,genug,,,,B1,other,yes,no,no,,45,genug,
b1_1062,genügen,,,,B1,verb,yes,no,no,,45,"genügen, genügt, genügte,",
b1_1063,Gepäck,das,,,B1,noun,yes,yes,no,,45,das Gepäck,
b1_1064,gerade,,,,B1,other,yes,no,no,,45,gerade,
b1_1065,geradeaus,,,,B1,other,yes,no,no,,45,geradeaus,
b1_1066,Gerät,das,-e,,B1,noun,yes,yes,no,,45,"das Gerät, -e",
b1_1067,gerecht,,,,B1,other,yes,no,no,,45,gerecht,
b1_1068,Gewürz,das,-e,,B1,noun,yes,yes,no,,46,"das Gewürz, -e",
b1_1069,gießen,,,,B1,verb,yes,no,no,,46,"gießen, gießt, goss,",
b1_1070,Gift,das,-e,,B1,noun,yes,yes,no,,46,"das Gift, -e",
b1_1071,giftig,,,,B1,other,yes,no,no,,46,giftig,
b1_1072,Gitarre,die,-n,,B1,noun,yes,yes,no,,46,"die Gitarre, -n",
b1_1073,Glace,das,-n,,B1,noun,yes,yes,yes,multiple_forms,46,"das Glace/Glacé, -n",
b1_1074,Glas,das,¨-er,,B1,noun,yes,yes,no,,46,"das Glas, ¨-er",
b1_1075,glatt,,,,B1,other,yes,no,no,,46,glatt,
b1_1076,glauben,,,,B1,verb,yes,no,no,,46,"glauben, glaubt, glaubte,",
b1_1077,gleich,,,,B1,other,yes,no,no,,46,gleich,
b1_1078,gleichfalls,,,,B1,other,yes,no,no,,46,gleichfalls,
b1_1079,gleichberechtigt,,,,B1,other,yes,no,no,,46,gleichberechtigt,
b1_1080,gleichzeitig,,,,B1,other,yes,no,no,,46,gleichzeitig,
b1_1081,Gleis,das,-e,,B1,noun,yes,yes,no,,46,"das Gleis, -e",
b1_1082,Glück,das,,,B1,noun,yes,yes,no,,46,das Glück,
b1_1083,glücklich,,,,B1,other,yes,no,no,,46,glücklich,
b1_1084,Glückwunsch,der,¨-e,,B1,noun,yes,yes,no,,46,"der Glückwunsch, ¨-e",
b1_1085,Gold,das,,,B1,noun,yes,yes,no,,46,das Gold,
b1_1086,Golf,,,,B1,other,yes,no,no,,46,"Golf, das Golfspiel",
b1_1087,gespannt,,,,B1,other,yes,no,no,,46,gespannt,
b1_1088,Gespräch,das,-e,,B1,noun,yes,yes,no,,46,"das Gespräch, -e",
b1_1089,gestern,,,,B1,other,yes,no,no,,46,gestern,
b1_1090,gesund,,,,B1,other,yes,no,no,,46,gesund,
b1_1091,Gesundheit,die,,,B1,noun,yes,yes,no,,46,die Gesundheit,
b1_1092,Getränk,das,-e,,B1,noun,yes,yes,no,,46,"das Getränk, -e",
b1_1093,Gewalt,die,-en,,B1,noun,yes,yes,no,,46,"die Gewalt, -en",
b1_1094,Gewerkschaft,die,-en,,B1,noun,yes,yes,no,,46,"die Gewerkschaft, -en",
b1_1095,Gewicht,das,-e,,B1,noun,yes,yes,no,,46,"das Gewicht, -e",
b1_1096,gewinnen,,,,B1,verb,yes,no,no,,46,"gewinnen, gewinnt,",
b1_1097,Gewinn,der,-e,,B1,noun,yes,yes,no,,46,"der Gewinn, -e",
b1_1098,Gewissen,das,,,B1,noun,yes,yes,no,,46,das Gewissen,
b1_1099,Gewitter,das,-,,B1,noun,yes,yes,no,,46,"das Gewitter, -",
b1_1100,gewöhnen,,,,B1,verb,yes,no,no,,46,"gewöhnen, gewöhnt,",
b1_1101,Gewohnheit,die,-en,,B1,noun,yes,yes,no,,46,"die Gewohnheit, -en",
b1_1102,gewohnt,,,,B1,adjective/adverb/other,yes,no,no,,46,gewohnt,
b1_1103,gewöhnlich,,,,B1,adjective/adverb/other,yes,no,no,,46,gewöhnlich,
b1_1104,gründlich,,,,B1,other,yes,no,no,,47,gründlich,
b1_1105,Grundstück,das,-e,,B1,noun,yes,yes,no,,47,"das Grundstück, -e",
b1_1106,Gruppe,die,-n,,B1,noun,yes,yes,no,,47,"die Gruppe, -n",
b1_1107,grüßen,,,,B1,verb,yes,no,no,,47,"grüßen, grüßt, grüßte,",
b1_1108,Gruß,der,¨-e,,B1,noun,yes,yes,no,,47,"der Gruß, ¨-e",
b1_1109,gucken,,,,B1,verb,yes,no,no,,47,"gucken, guckt, guckte,",
b1_1110,gültig,,,,B1,other,yes,no,no,,47,gültig,
b1_1111,günstig,,,,B1,other,yes,no,no,,47,günstig,
b1_1112,gut,,,,B1,other,yes,no,no,,47,gut,
b1_1113,Gymnastik,die,,,B1,noun,yes,yes,no,,47,die Gymnastik,
b1_1114,Haar,das,-e,,B1,noun,yes,yes,no,,47,"das Haar, -e",
b1_1115,haben,,,,B1,verb,yes,no,no,,47,"haben, hat, hatte,",
b1_1116,Gott,der,¨-er,,B1,noun,yes,yes,no,,47,"der Gott, ¨-er",
b1_1117,Grafik,die,-en,,B1,noun,yes,yes,no,,47,"die Grafik, -en",
b1_1118,Gras,das,,,B1,noun,yes,yes,no,,47,das Gras,
b1_1119,gratulieren,,,,B1,verb,yes,no,no,,47,"gratulieren, gratuliert,",
b1_1120,Gratulation,die,-en,,B1,noun,yes,yes,no,,47,"die Gratulation, -en",
b1_1121,gratis,,,,B1,other,yes,no,no,,47,gratis,
b1_1122,greifen,,,,B1,verb,yes,no,no,,47,"greifen, greift, griff,",
b1_1123,Grenze,die,-n,,B1,noun,yes,yes,no,,47,"die Grenze, -n",
b1_1124,grillen,,,,B1,verb,yes,no,no,,47,"grillen, grillt, grillte,",
b1_1125,grillieren,,,,B1,verb,yes,no,no,,47,"grillieren, grilliert,",
b1_1126,Grill,der,,,B1,noun,yes,yes,no,,47,der Grill,
b1_1127,Grippe,die,,,B1,noun,yes,yes,no,,47,die Grippe,
b1_1128,groß,,,,B1,other,yes,no,no,,47,groß,
b1_1130,Größe,die,-n,,B1,noun,yes,yes,no,,47,"die Größe, -n",
b1_1131,gründen,,,,B1,verb,yes,no,no,,47,"gründen, gründet,",
b1_1132,Grund,der,¨-e,,B1,noun,yes,yes,no,,47,"der Grund, ¨-e",
b1_1133,Halt,der,,,B1,noun,yes,yes,no,,48,der Halt,
b1_1134,Haltestelle,die,-n,,B1,noun,yes,yes,no,,48,"die Haltestelle, -n",
b1_1135,Hammer,der,¨-,,B1,noun,yes,yes,no,,48,"der Hammer, ¨-",
b1_1136,Hand,die,¨-e,,B1,noun,yes,yes,no,,48,"die Hand, ¨-e",
b1_1137,Handwerker,der,-,,B1,noun,yes,yes,no,,48,"der Handwerker, -",
b1_1138,Handwerkerin,die,-nen,,B1,noun,yes,yes,no,,48,"die Handwerkerin, -nen",
b1_1139,handeln,,,,B1,verb,yes,no,no,,48,"handeln, handelt,",
b1_1140,Handel,der,,,B1,noun,yes,yes,no,,48,der Handel,
b1_1141,Händler,der,-,,B1,noun,yes,yes,no,,48,"der Händler, -",
b1_1142,Händlerin,die,-nen,,B1,noun,yes,yes,no,,48,"die Händlerin, -nen",
b1_1143,Handy,das,-s,,B1,noun,yes,yes,no,,48,"das Handy, -s",
b1_1144,hängen,,,,B1,verb,yes,no,no,,48,"hängen, hängt,",
b1_1145,hart,,,,B1,other,yes,no,no,,48,hart,
b1_1146,hassen,,,,B1,verb,yes,no,no,,48,"hassen, hasst, hasste,",
b1_1147,hässlich,,,,B1,other,yes,no,no,,48,hässlich,
b1_1148,häufig,,,,B1,other,yes,no,no,,48,häufig,
b1_1150,Hauptstadt,die,¨-e,,B1,noun,yes,yes,no,,48,"die Hauptstadt, ¨-e",
b1_1151,Hackfleisch,das,,,B1,noun,yes,yes,yes,multi_word_expression; regional_variant,48,"das Hackfleisch (D, CH) →",regional_variant_or_reference
b1_1152,Hafen,der,¨-,,B1,noun,yes,yes,no,,48,"der Hafen, ¨-",
b1_1153,hageln,,,,B1,verb,yes,no,no,,48,"hageln, hagelt, hagelte,",
b1_1154,Hähnchen,das,,,B1,noun,yes,yes,yes,multiple_forms,48,"das Hähnchen/Hühnchen,",
b1_1156,Poulet,,,,B1,other,yes,no,no,,48,"Poulet, -s (CH)",regional_variant_or_reference
b1_1157,halb,,,,B1,other,yes,no,no,,48,halb,
b1_1158,Halbpension,die,,,B1,noun,yes,yes,no,,48,die Halbpension,
b1_1159,halbtags,,,,B1,other,yes,no,no,,48,halbtags,
b1_1160,Hälfte,die,-n,,B1,noun,yes,yes,no,,48,"die Hälfte, -n",
b1_1161,Halle,die,-n,,B1,noun,yes,yes,no,,48,"die Halle, -n",
b1_1162,Hallenbad,das,¨-er,,B1,noun,yes,yes,no,,48,"das Hallenbad, ¨-er",
b1_1163,hallo,,,,B1,other,yes,no,no,,48,hallo,
b1_1164,Hals,der,¨-e,,B1,noun,yes,yes,no,,48,"der Hals, ¨-e",
b1_1165,halt,,,,B1,other,yes,no,no,,48,halt,
b1_1166,haltbar,,,,B1,other,yes,no,no,,48,haltbar,
b1_1167,halten,,,,B1,verb,yes,no,no,,48,"halten, hält, hielt,",
b1_1168,Heizung,die,-en,,B1,noun,yes,yes,no,,49,"die Heizung, -en",
b1_1169,Held,der,-en,,B1,noun,yes,yes,no,,49,"der Held, -en",
b1_1170,Heldin,die,-nen,,B1,noun,yes,yes,no,,49,"die Heldin, -nen",
b1_1171,helfen,,,,B1,verb,yes,no,no,,49,"helfen, hilft, half,",
b1_1172,Hilfe,die,,,B1,noun,yes,yes,no,,49,die Hilfe,
b1_1173,hell,,,,B1,other,yes,no,no,,49,hell,
b1_1174,Hemd,das,-en,,B1,noun,yes,yes,no,,49,"das Hemd, -en",
b1_1175,Hendl,das,- (A),,B1,noun,yes,yes,yes,regional_variant,49,"das Hend(e)l, - (A) →D:",regional_variant_or_reference
b1_1176,Hähnchen/Hühnchen; CH:,,,,B1,phrase,yes,no,yes,multi_word_expression; multiple_forms,49,Hähnchen/Hühnchen; CH:,
b1_1177,her/her-,,,,B1,other,yes,no,yes,multiple_forms,49,her/her-,
b1_1179,Herausforderung,die,-en,,B1,noun,yes,yes,no,,49,"die Herausforderung, -en",
b1_1180,Herd,der,-e,,B1,noun,yes,yes,no,,49,"der Herd, -e",
b1_1182,Herkunft,die,,,B1,noun,yes,yes,no,,49,die Herkunft,
b1_1183,Herr,der,-en,,B1,noun,yes,yes,no,,49,"der Herr, -en",
b1_1184,herstellen,,,,B1,verb,yes,no,yes,separable_verb,49,"herstellen, stellt her,",
b1_1185,Hersteller,der,-,,B1,noun,yes,yes,no,,49,"der Hersteller, -",
b1_1187,Hauptbahnhof,der,¨-e,,B1,noun,yes,yes,no,,49,"der Hauptbahnhof, ¨-e",
b1_1188,Haus,das,¨-er,,B1,noun,yes,yes,no,,49,"das Haus, ¨-er",
b1_1189,Hausaufgabe,die,-n,,B1,noun,yes,yes,no,,49,"die Hausaufgabe, -n",
b1_1190,Hausfrau,die,,,B1,noun,yes,yes,no,,49,die Hausfrau,
b1_1191,Haus,der,,,B1,noun,yes,yes,no,,49,der Haus-,
b1_1192,mann,,,,B1,adjective/adverb/other,yes,no,no,,49,mann,
b1_1193,Haushalt,der,-e,,B1,noun,yes,yes,no,,49,"der Haushalt, -e",
b1_1194,Hausmeister,der,-,,B1,noun,yes,yes,no,,49,"der Hausmeister, -",
b1_1195,Hausmeisterin,die,-nen,,B1,noun,yes,yes,no,,49,"die Hausmeisterin, -nen",
b1_1196,Haut,die,,,B1,noun,yes,yes,no,,49,die Haut,
b1_1197,heben,,,,B1,verb,yes,no,no,,49,"heben, hebt, hob,",
b1_1198,Heft,das,-e,,B1,noun,yes,yes,no,,49,"das Heft, -e",
b1_1199,heim,,,,B1,other,yes,no,no,,49,heim,
b1_1200,Heim,das,-e,,B1,noun,yes,yes,no,,49,"das Heim, -e",
b1_1201,Heimat,die,,,B1,noun,yes,yes,no,,49,die Heimat,
b1_1202,heimlich,,,,B1,other,yes,no,no,,49,heimlich,
b1_1203,Heimweh,das,,,B1,noun,yes,yes,no,,49,das Heimweh,
b1_1204,heiraten,,,,B1,verb,yes,no,no,,49,"heiraten, heiratet,",
b1_1205,heiß,,,,B1,other,yes,no,no,,49,heiß,
b1_1206,heißen,,,,B1,verb,yes,no,no,,49,"heißen, heißt, hieß,",
b1_1207,heizen,,,,B1,verb,yes,no,no,,49,"heizen, heizt, heizte,",
b1_1208,Hinweise,der,-e,,B1,noun,yes,yes,no,,50,"der Hinweise, -e",
b1_1209,historisch,,,,B1,other,yes,no,no,,50,historisch,
b1_1210,Hitze,die,,,B1,noun,yes,yes,no,,50,die Hitze,
b1_1211,Hobby,das,-s,,B1,noun,yes,yes,no,,50,"das Hobby, -s",
b1_1212,hoch,,,,B1,other,yes,no,no,,50,hoch,
b1_1213,Höhe,die,,,B1,noun,yes,yes,no,,50,die Höhe,
b1_1214,hochladen,,,,B1,verb,yes,no,yes,separable_verb,50,"hochladen, lädt hoch,",
b1_1215,höchstens,,,,B1,other,yes,no,no,,50,höchstens,
b1_1216,Hochzeit,die,-en,,B1,noun,yes,yes,no,,50,"die Hochzeit, -en",
b1_1217,Hof,der,¨-e,,B1,noun,yes,yes,no,,50,"der Hof, ¨-e",
b1_1218,Bauernhof,der,¨-e,,B1,noun,yes,yes,no,,50,"der Bauernhof, ¨-e",
b1_1219,hoffen,,,,B1,verb,yes,no,no,,50,"hoffen, hofft, hoffte,",
b1_1220,hoffentlich,,,,B1,other,yes,no,no,,50,hoffentlich,
b1_1221,Hoffnung,die,-en,,B1,noun,yes,yes,no,,50,"die Hoffnung, -en",
b1_1222,höflich,,,,B1,other,yes,no,no,,50,höflich,
b1_1223,holen,,,,B1,verb,yes,no,no,,50,"holen, holt, holte,",
b1_1224,Holz,das,,,B1,noun,yes,yes,no,,50,das Holz,
b1_1225,Honig,der,,,B1,noun,yes,yes,no,,50,der Honig,
b1_1226,hören,,,,B1,verb,yes,no,no,,50,"hören, hört, hörte,",
b1_1227,Herz,das,-en,,B1,noun,yes,yes,no,,50,"das Herz, -en",
b1_1228,herzlich,,,,B1,adjective/adverb/other,yes,no,no,,50,herzlich,
b1_1229,heutig-,,,,B1,other,yes,no,no,,50,heutig-,
b1_1230,hier/hier-,,,,B1,other,yes,no,yes,multiple_forms,50,hier/hier-,
b1_1231,hierher,,,,B1,other,yes,no,no,,50,hierher,
b1_1232,Himmel,der,,,B1,noun,yes,yes,no,,50,der Himmel,
b1_1233,hinten,,,,B1,other,yes,no,no,,50,hinten,
b1_1234,hinter/hinter-,,,,B1,other,yes,no,yes,multiple_forms,50,hinter/hinter-,
b1_1235,hinterlassen,,,,B1,verb,yes,no,no,,50,"hinterlassen, hinterlässt,",
b1_1236,hinterher,,,,B1,other,yes,no,no,,50,hinterher,
b1_1237,hinweisen,,,,B1,verb,yes,no,yes,separable_verb,50,"hinweisen, weist hin,",
b1_1238,immer,,,,B1,other,yes,no,no,,51,immer,
b1_1239,Import,der,-e,,B1,noun,yes,yes,no,,51,"der Import, -e",
b1_1240,in,,,,B1,other,yes,no,no,,51,in,
b1_1241,indem,,,,B1,other,yes,no,no,,51,indem,
b1_1242,individuell,,,,B1,other,yes,no,no,,51,individuell,
b1_1243,Industrie,die,-n,,B1,noun,yes,yes,no,,51,"die Industrie, -n",
b1_1244,Infektion,die,-en,,B1,noun,yes,yes,no,,51,"die Infektion, -en",
b1_1245,informieren,,,,B1,verb,yes,no,no,,51,"informieren, informiert,",
b1_1246,Information,die,-en,,B1,noun,yes,yes,no,,51,"die Information, -en",
b1_1247,Ingenieur,der,-e,,B1,noun,yes,yes,no,,51,"der Ingenieur, -e",
b1_1248,inklusive,,,,B1,other,yes,no,no,,51,inklusive,
b1_1249,innen,,,,B1,other,yes,no,no,,51,innen,
b1_1250,inner-,,,,B1,other,yes,no,no,,51,inner-,
b1_1251,innerhalb,,,,B1,other,yes,no,no,,51,innerhalb,
b1_1252,Hörer,der,-;,,B1,noun,yes,yes,no,,51,"der Hörer, -;",
b1_1253,Hörerin,die,-nen,,B1,noun,yes,yes,no,,51,"die Hörerin, -nen",
b1_1254,Zuhörer,der,,,B1,noun,yes,yes,no,,51,der Zuhörer,
b1_1255,Hose,die,-n,,B1,noun,yes,yes,no,,51,"die Hose, -n",
b1_1256,Hotel,das,-s,,B1,noun,yes,yes,no,,51,"das Hotel, -s",
b1_1257,hübsch,,,,B1,other,yes,no,no,,51,hübsch,
b1_1258,Hügel,der,-,,B1,noun,yes,yes,no,,51,"der Hügel, -",
b1_1259,Humor,der,,,B1,noun,yes,yes,no,,51,der Humor,
b1_1260,Hunger,der,,,B1,noun,yes,yes,no,,51,der Hunger,
b1_1261,hungrig,,,,B1,other,yes,no,no,,51,hungrig,
b1_1262,hupen,,,,B1,verb,yes,no,no,,51,"hupen, hupt, hupte,",
b1_1263,husten,,,,B1,verb,yes,no,no,,51,"husten, hustet, hustete,",
b1_1264,Husten,der,,,B1,noun,yes,yes,no,,51,der Husten,
b1_1265,Hut,der,¨-e,,B1,noun,yes,yes,no,,51,"der Hut, ¨-e",
b1_1266,Hütte,die,-n,,B1,noun,yes,yes,no,,51,"die Hütte, -n",
b1_1267,ideal,,,,B1,other,yes,no,no,,51,ideal,
b1_1268,Idee,die,-n,,B1,noun,yes,yes,no,,51,"die Idee, -n",
b1_1269,illegal,,,,B1,other,yes,no,no,,51,illegal,
b1_1270,Imbiss,der,-e (D),,B1,noun,yes,yes,yes,regional_variant,51,"der Imbiss, -e (D) →A:",regional_variant_or_reference
b1_1271,Jause,,,,B1,other,yes,no,no,,51,"Jause, CH: Znüni/Zvieri",
b1_1272,neuen Prüfungstermine.,die,,,B1,noun,yes,yes,yes,multi_word_expression,51,die neuen Prüfungstermine.,
b1_1273,über die Bedingungen informieren.,,,,B1,phrase,yes,no,yes,multi_word_expression,51,über die Bedingungen informieren.,
b1_1274,Interview,das,-s,,B1,noun,yes,yes,no,,52,"das Interview, -s",
b1_1275,inzwischen,,,,B1,other,yes,no,no,,52,inzwischen,
b1_1276,irgend-,,,,B1,other,yes,no,no,,52,irgend-,
b1_1277,irgendwann,,,,B1,other,yes,no,no,,52,irgendwann,
b1_1278,sich irren,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,52,"sich irren, irrt sich,",reflexive
b1_1279,ja,,,,B1,other,yes,no,no,,52,ja,
b1_1280,Jacke,die,-n,,B1,noun,yes,yes,no,,52,"die Jacke, -n",
b1_1281,Jause,die,-n (A),,B1,noun,yes,yes,yes,regional_variant,52,"die Jause, -n (A) →D: Im-",regional_variant_or_reference
b1_1282,biss; CH: Znüni/Zvieri,,,,B1,phrase,yes,no,yes,multi_word_expression; multiple_forms,52,biss; CH: Znüni/Zvieri,
b1_1283,je,,,,B1,other,yes,no,no,,52,je,
b1_1284,je … desto …,,,,B1,phrase,yes,no,yes,multi_word_expression,52,je … desto …,
b1_1285,Jeans,die,,,B1,noun,yes,yes,yes,multi_word_expression,52,die Jeans (Pl.),
b1_1286,jeder,,,,B1,adjective/adverb/other,yes,no,no,,52,"jeder, jedes, jede",
b1_1287,Insel,die,-n,,B1,noun,yes,yes,no,,52,"die Insel, -n",
b1_1288,Inserat,das,-e,,B1,noun,yes,yes,no,,52,"das Inserat, -e",
b1_1289,insgesamt,,,,B1,other,yes,no,no,,52,insgesamt,
b1_1290,installieren,,,,B1,verb,yes,no,no,,52,"installieren, installiert,",
b1_1291,Institut,das,-e,,B1,noun,yes,yes,no,,52,"das Institut, -e",
b1_1292,Instrument,das,-e,,B1,noun,yes,yes,no,,52,"das Instrument, -e",
b1_1293,integrieren,,,,B1,verb,yes,no,no,,52,"integrieren, integriert, in-",
b1_1294,Integration,die,-en,,B1,noun,yes,yes,no,,52,"die Integration, -en",
b1_1295,intelligent,,,,B1,other,yes,no,no,,52,intelligent,
b1_1296,Intelligenz,die,,,B1,noun,yes,yes,no,,52,die Intelligenz,
b1_1297,intensiv,,,,B1,other,yes,no,no,,52,intensiv,
b1_1298,Intensivkurs,der,-e,,B1,noun,yes,yes,no,,52,"der Intensivkurs, -e",
b1_1299,interessieren,,,,B1,verb,yes,no,no,,52,"interessieren, interessiert,",
b1_1300,interessant,,,,B1,other,yes,no,no,,52,interessant,
b1_1301,Interesse,das,-n,,B1,noun,yes,yes,no,,52,"das Interesse, -n",
b1_1302,interessiert,,,,B1,other,yes,no,no,,52,interessiert,
b1_1303,interkulturell,,,,B1,other,yes,no,no,,52,interkulturell,
